Manufacturer,MFR Part #,Product Description, Retail / MSRP , Dealer Actual Cost ,Dealer's Discount (% from list),Proposed GSA Price (w/o IFF fee),GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
ORTRONICS,P1TA4ZRGIZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$397.48 ,$198.74 ,50%,$244.20 ,39%,$242.37 ,USA,1 Year
ORTRONICS,P1TA4ZRGJZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$382.20 ,$191.10 ,50%,$234.81 ,39%,$233.05 ,USA,1 Year
ORTRONICS,P1TA4ZRGJZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$397.48 ,$198.74 ,50%,$244.20 ,39%,$242.37 ,USA,1 Year
ORTRONICS,P1TA4ZRGKZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$382.20 ,$191.10 ,50%,$234.81 ,39%,$233.05 ,USA,1 Year
ORTRONICS,P1TA4ZRGKZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$397.48 ,$198.74 ,50%,$244.20 ,39%,$242.37 ,USA,1 Year
ORTRONICS,P1TA4ZRGLZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$382.20 ,$191.10 ,50%,$234.81 ,39%,$233.05 ,USA,1 Year
ORTRONICS,P1TA4ZRGLZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$397.48 ,$198.74 ,50%,$244.20 ,39%,$242.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGAZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGAZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P1TF4ZRGBZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGBZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P1TF4ZRGCZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGCZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P1TF4ZRGDZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGDZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P1TF4ZRGEZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGEZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P1TF4ZRGFZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGFZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P1TF4ZRGGZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGGZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P1TF4ZRGHZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGHZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P1TF4ZRGIZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGIZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P1TF4ZRGJZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGJZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P1TF4ZRGKZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGKZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P1TF4ZRGLZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M",$404.04 ,$202.02 ,50%,$248.23 ,39%,$246.37 ,USA,1 Year
ORTRONICS,P1TF4ZRGLZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M",$447.72 ,$223.86 ,50%,$275.06 ,39%,$273.00 ,USA,1 Year
ORTRONICS,P3DF2LRAAAA001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$80.36 ,$40.18 ,50%,$49.37 ,39%,$49.00 ,USA,1 Year
ORTRONICS,P3DF2LRAAAA002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRAAAA003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRAAFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRAAFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRAAFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRAAGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRAAGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRAAGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRABAB001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$138.68 ,$69.34 ,50%,$85.20 ,39%,$84.56 ,USA,1 Year
ORTRONICS,P3DF2LRABAB002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRABAB003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRABFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRABFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRABFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRABGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRABGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRABGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRACAC001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$138.68 ,$69.34 ,50%,$85.20 ,39%,$84.56 ,USA,1 Year
ORTRONICS,P3DF2LRACAC002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRACAC003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRACFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRACFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRACFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRACGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRACGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRACGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRADAD001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$138.68 ,$69.34 ,50%,$85.20 ,39%,$84.56 ,USA,1 Year
ORTRONICS,P3DF2LRADAD002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRADAD003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRADFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRADFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRADFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRADGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRADGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRADGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRAEAE001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$138.68 ,$69.34 ,50%,$85.20 ,39%,$84.56 ,USA,1 Year
ORTRONICS,P3DF2LRAEAE002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRAEAE003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRAEFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRAEFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRAEFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRAEGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRAEGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRAEGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRAFAF001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$138.68 ,$69.34 ,50%,$85.20 ,39%,$84.56 ,USA,1 Year
ORTRONICS,P3DF2LRAFAF002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRAFAF003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRAFFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRAFFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRAFFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRAFGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRAFGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRAFGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRAGAG001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$138.68 ,$69.34 ,50%,$85.20 ,39%,$84.56 ,USA,1 Year
ORTRONICS,P3DF2LRAGAG002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRAGAG003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRAGFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRAGFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRAGFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRAGGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRAGGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRAGGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRAHAH001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$138.68 ,$69.34 ,50%,$85.20 ,39%,$84.56 ,USA,1 Year
ORTRONICS,P3DF2LRAHAH002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRAHAH003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRAHFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRAHFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRAHFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRAHGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRAHGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRAHGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRAIAI001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$138.68 ,$69.34 ,50%,$85.20 ,39%,$84.56 ,USA,1 Year
ORTRONICS,P3DF2LRAIAI002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRAIAI003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRAIFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRAIFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRAIFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRAIGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRAIGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRAIGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRAJAJ001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$138.68 ,$69.34 ,50%,$85.20 ,39%,$84.56 ,USA,1 Year
ORTRONICS,P3DF2LRAJAJ002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRAJAJ003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRAJFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRAJFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRAJFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRAJGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRAJGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRAJGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRAKAK001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$138.68 ,$69.34 ,50%,$85.20 ,39%,$84.56 ,USA,1 Year
ORTRONICS,P3DF2LRAKAK002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRAKAK003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRAKFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRAKFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRAKFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRAKGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRAKGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRAKGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRALAL001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$138.68 ,$69.34 ,50%,$85.20 ,39%,$84.56 ,USA,1 Year
ORTRONICS,P3DF2LRALAL002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$145.44 ,$72.72 ,50%,$89.35 ,39%,$88.68 ,USA,1 Year
ORTRONICS,P3DF2LRALAL003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$152.44 ,$76.22 ,50%,$93.65 ,39%,$92.95 ,USA,1 Year
ORTRONICS,P3DF2LRALFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$98.28 ,$49.14 ,50%,$60.38 ,39%,$59.93 ,USA,1 Year
ORTRONICS,P3DF2LRALFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$105.04 ,$52.52 ,50%,$64.53 ,39%,$64.05 ,USA,1 Year
ORTRONICS,P3DF2LRALFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$112.04 ,$56.02 ,50%,$68.83 ,39%,$68.32 ,USA,1 Year
ORTRONICS,P3DF2LRALGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P3DF2LRALGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$87.80 ,$43.90 ,50%,$53.94 ,39%,$53.54 ,USA,1 Year
ORTRONICS,P3DF2LRALGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$93.26 ,$46.63 ,50%,$57.30 ,39%,$56.87 ,USA,1 Year
ORTRONICS,P3DF2LRGZGZ001F,"JMPR,DX,2MM,LC(PC)-LC(PC),1F",$72.20 ,$36.10 ,50%,$44.36 ,39%,$44.02 ,USA,1 Year
ORTRONICS,P3DF2LRGZGZ001M,"JMPR,LC(PC)-LC(PC),DX,2MM,1M",$80.94 ,$40.47 ,50%,$49.73 ,39%,$49.35 ,USA,1 Year
ORTRONICS,P3DF2LRGZGZ002F,"JMPR,DX,2MM,LC(PC)-LC(PC),2F",$81.02 ,$40.51 ,50%,$49.78 ,39%,$49.40 ,USA,1 Year
ORTRONICS,P3DF2LRGZGZ002M,"JMPR,DX,2MM,LC(PC)-LC(PC),2M",$85.38 ,$42.69 ,50%,$52.45 ,39%,$52.06 ,USA,1 Year
ORTRONICS,P3DF2LRGZGZ003F,"JMPR,DX,2MM,LC(PC)-LC(PC),3F",$85.52 ,$42.76 ,50%,$52.54 ,39%,$52.15 ,USA,1 Year
ORTRONICS,P3DF2LRGZGZ003M,"JMPR,DX,2MM,LC(PC)-LC(PC),3M",$89.88 ,$44.94 ,50%,$55.22 ,39%,$54.80 ,USA,1 Year
ORTRONICS,P3DF2LRGZGZ004F,"JMPR,DX,2MM,LC(PC)-LC(PC),4F",$89.94 ,$44.97 ,50%,$55.26 ,39%,$54.84 ,USA,1 Year
ORTRONICS,P3DF2LRGZGZ004M,"JMPR,DX,2MM,LC(PC)-LC(PC),4M",$94.32 ,$47.16 ,50%,$57.95 ,39%,$57.51 ,USA,1 Year
ORTRONICS,P3DF2LRGZGZ005F,"JMPR,DX,2MM,LC(PC)-LC(PC),5F",$94.40 ,$47.20 ,50%,$58.00 ,39%,$57.56 ,USA,1 Year
ORTRONICS,P3DF2LRGZGZ005M,"JMPR,DX,2MM,LC(PC)-LC(PC),5M",$98.76 ,$49.38 ,50%,$60.67 ,39%,$60.22 ,USA,1 Year
ORTRONICS,P3DF2LRGZGZ006M,"JMPR,DX,2MM,LC(PC)-LC(PC),6M",$103.22 ,$51.61 ,50%,$63.41 ,39%,$62.94 ,USA,1 Year
