Manufacturer,MFR Part #,Product Description,Retail / MSRP,Dealer Actual Cost,Dealers Discount from list,Proposed GSA Price (w/o IFF fee) ,GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
Ortronics,P1DA2BREZGZ001M,"JMPR,DX,ST(PC)-LC(PC),1M",$55.50 ,$27.75 ,50%,$34.10 ,39%,$33.84 ,CN,1 Year
Ortronics,P1DA2BREZGZ002M,"JMPR,DX,ST(PC)-LC(PC),2M",$58.18 ,$29.09 ,50%,$35.74 ,39%,$35.48 ,CN,1 Year
Ortronics,P1DA2BREZGZ003M,"JMPR,DX,ST(PC)-LC(PC),3M",$60.86 ,$30.43 ,50%,$37.39 ,39%,$37.11 ,CN,1 Year
Ortronics,P1DA2BREZGZ004M,"JMPR,DX,ST(PC)-LC(PC),4M",$63.54 ,$31.77 ,50%,$39.04 ,39%,$38.74 ,CN,1 Year
Ortronics,P1DA2BREZGZ005M,"JMPR,DX,ST(PC)-LC(PC),5M",$66.24 ,$33.12 ,50%,$40.70 ,39%,$40.39 ,CN,1 Year
Ortronics,P1DA2BREZGZ006M,"JMPR,DX,ST(PC)-LC(PC),6M",$68.92 ,$34.46 ,50%,$42.34 ,39%,$42.02 ,CN,1 Year
Ortronics,P1DA2BREZGZ007M,"JMPR,DX,ST(PC)-LC(PC),7M",$71.60 ,$35.80 ,50%,$43.99 ,39%,$43.66 ,CN,1 Year
Ortronics,P1DA2BREZGZ008M,"JMPR,DX,ST(PC)-LC(PC),8M",$74.28 ,$37.14 ,50%,$45.63 ,39%,$45.29 ,CN,1 Year
Ortronics,P1DA2BREZGZ010M,"JMPR,DX,ST(PC)-LC(PC),10M",$79.64 ,$39.82 ,50%,$48.93 ,39%,$48.56 ,CN,1 Year
Ortronics,P1DA2BREZGZ012M,"JMPR,DX,ST(PC)-LC(PC),12M",$99.28 ,$49.64 ,50%,$60.99 ,39%,$60.54 ,CN,1 Year
Ortronics,P1DA2BREZGZ015M,"JMPR,DX,ST(PC)-LC(PC),15M",$107.32 ,$53.66 ,50%,$65.93 ,39%,$65.44 ,CN,1 Year
Ortronics,P1DA2BREZGZ020M,"JMPR,DX,ST(PC)-LC(PC),20M",$120.74 ,$60.37 ,50%,$74.18 ,39%,$73.62 ,CN,1 Year
Ortronics,P1DA2BRFZFZ000H,"JMPR,DX,SC(PC)-SC(PC),0.5F",$55.86 ,$27.93 ,50%,$34.32 ,39%,$34.06 ,US,1 Year
Ortronics,P1DA2BRFZFZ001F,"JMPR,DX,SC(PC)-SC(PC),1F",$55.46 ,$27.73 ,50%,$34.07 ,39%,$33.82 ,US,1 Year
Ortronics,P1DA2BRFZFZ001H,"JMPR,DX,SC(PC)-SC(PC),1.5F",$56.68 ,$28.34 ,50%,$34.82 ,39%,$34.56 ,US,1 Year
Ortronics,P1DA2BRFZFZ001M,"JMPR,DX,SC(PC)-SC(PC),1M",$57.32 ,$28.66 ,50%,$35.22 ,39%,$34.95 ,CN,1 Year
Ortronics,P1DA2BRFZFZ002F,"JMPR,DX,SC(PC)-SC(PC),2F",$56.28 ,$28.14 ,50%,$34.58 ,39%,$34.32 ,US,1 Year
Ortronics,P1DA2BRFZFZ002H,"JMPR,DX,SC(PC)-SC(PC),2.5F",$57.50 ,$28.75 ,50%,$35.33 ,39%,$35.06 ,US,1 Year
Ortronics,P1DA2BRFZFZ002M,"JMPR,DX,SC(PC)-SC(PC),2M",$60.00 ,$30.00 ,50%,$36.86 ,39%,$36.59 ,CN,1 Year
Ortronics,P1DA2BRFZFZ003F,"JMPR,DX,SC(PC)-SC(PC),3F",$57.10 ,$28.55 ,50%,$35.08 ,39%,$34.82 ,US,1 Year
Ortronics,P1DA2BRFZFZ003H,"JMPR,DX,SC(PC)-SC(PC),3.5F",$58.32 ,$29.16 ,50%,$35.83 ,39%,$35.56 ,US,1 Year
Ortronics,P1DA2BRFZFZ003M,"JMPR,DX,SC(PC)-SC(PC),3M",$62.68 ,$31.34 ,50%,$38.51 ,39%,$38.22 ,CN,1 Year
Ortronics,P1DA2BRFZFZ004F,"JMPR,DX,SC(PC)-SC(PC),4F",$57.90 ,$28.95 ,50%,$35.57 ,39%,$35.30 ,US,1 Year
Ortronics,P1DA2BRFZFZ004H,"JMPR,DX,SC(PC)-SC(PC),4.5F",$59.14 ,$29.57 ,50%,$36.33 ,39%,$36.06 ,US,1 Year
Ortronics,P1DA2BRFZFZ004M,"JMPR,DX,SC(PC)-SC(PC),4M",$65.36 ,$32.68 ,50%,$40.15 ,39%,$39.85 ,US,1 Year
Ortronics,P1DA2BRFZFZ005F,"JMPR,DX,SC(PC)-SC(PC),5F",$58.72 ,$29.36 ,50%,$36.08 ,39%,$35.80 ,US,1 Year
Ortronics,P1DA2BRFZFZ005H,"JMPR,DX,SC(PC)-SC(PC),5.5F",$59.96 ,$29.98 ,50%,$36.84 ,39%,$36.56 ,US,1 Year
Ortronics,P1DA2BRFZFZ005M,"JMPR,DX,SC(PC)-SC(PC),5M",$68.04 ,$34.02 ,50%,$41.80 ,39%,$41.49 ,US,1 Year
Ortronics,P1DA2BRFZFZ006F,"JMPR,DX,SC(PC)-SC(PC),6F",$59.54 ,$29.77 ,50%,$36.58 ,39%,$36.30 ,US,1 Year
Ortronics,P1DA2BRFZFZ006H,"JMPR,DX,SC(PC)-SC(PC),6.5F",$60.76 ,$30.38 ,50%,$37.33 ,39%,$37.05 ,US,1 Year
Ortronics,P1DA2BRFZFZ006M,"JMPR,DX,SC(PC)-SC(PC),6M",$70.74 ,$35.37 ,50%,$43.46 ,39%,$43.13 ,US,1 Year
Ortronics,P1DA2BRFZFZ007F,"JMPR,DX,SC(PC)-SC(PC),7F",$60.36 ,$30.18 ,50%,$37.08 ,39%,$36.80 ,US,1 Year
Ortronics,P1DA2BRFZFZ007H,"JMPR,DX,SC(PC)-SC(PC),7.5F",$61.58 ,$30.79 ,50%,$37.83 ,39%,$37.55 ,US,1 Year
Ortronics,P1DA2BRFZFZ007M,"JMPR,DX,SC(PC)-SC(PC),7M",$73.42 ,$36.71 ,50%,$45.11 ,39%,$44.77 ,US,1 Year
Ortronics,P1DA2BRFZFZ008F,"JMPR,DX,SC(PC)-SC(PC),8F",$61.18 ,$30.59 ,50%,$37.59 ,39%,$37.30 ,US,1 Year
Ortronics,P1DA2BRFZFZ008H,"JMPR,DX,SC(PC)-SC(PC),8.5F",$62.40 ,$31.20 ,50%,$38.34 ,39%,$38.05 ,US,1 Year
Ortronics,P1DA2BRFZFZ008M,"JMPR,DX,SC(PC)-SC(PC),8M",$76.10 ,$38.05 ,50%,$46.75 ,39%,$46.40 ,US,1 Year
Ortronics,P1DA2BRFZFZ009F,"JMPR,DX,SC(PC)-SC(PC),9F",$62.00 ,$31.00 ,50%,$38.09 ,39%,$37.80 ,US,1 Year
Ortronics,P1DA2BRFZFZ009H,"JMPR,DX,SC(PC)-SC(PC),9.5F",$63.22 ,$31.61 ,50%,$38.84 ,39%,$38.55 ,US,1 Year
Ortronics,P1DA2BRFZFZ009M,"JMPR,DX,SC(PC)-SC(PC),9M",$78.78 ,$39.39 ,50%,$48.40 ,39%,$48.04 ,US,1 Year
Ortronics,P1DA2BRFZFZ010F,"JMPR,DX,SC(PC)-SC(PC),10F",$62.82 ,$31.41 ,50%,$38.59 ,39%,$38.30 ,US,1 Year
Ortronics,P1DA2BRFZFZ010H,"JMPR,DX,SC(PC)-SC(PC),10.5F",$64.04 ,$32.02 ,50%,$39.34 ,39%,$39.05 ,US,1 Year
Ortronics,P1DA2BRFZFZ010M,"JMPR,DX,SC(PC)-SC(PC),10M",$81.46 ,$40.73 ,50%,$50.05 ,39%,$49.67 ,US,1 Year
Ortronics,P1DA2BRFZFZ011F,"JMPR,DX,SC(PC)-SC(PC),11F",$63.64 ,$31.82 ,50%,$39.10 ,39%,$38.80 ,US,1 Year
Ortronics,P1DA2BRFZFZ011H,"JMPR,DX,SC(PC)-SC(PC),11.5F",$64.86 ,$32.43 ,50%,$39.85 ,39%,$39.55 ,US,1 Year
Ortronics,P1DA2BRFZFZ011M,"JMPR,DX,SC(PC)-SC(PC),11M",$98.42 ,$49.21 ,50%,$60.47 ,39%,$60.01 ,US,1 Year
Ortronics,P1DA2BRFZFZ012F,"JMPR,DX,SC(PC)-SC(PC),12F",$64.44 ,$32.22 ,50%,$39.59 ,39%,$39.29 ,US,1 Year
Ortronics,P1DA2BRFZFZ012H,"JMPR,DX,SC(PC)-SC(PC),12.5F",$65.68 ,$32.84 ,50%,$40.35 ,39%,$40.05 ,US,1 Year
Ortronics,P1DA2BRFZFZ012M,"JMPR,DX,SC(PC)-SC(PC),12M",$101.10 ,$50.55 ,50%,$62.11 ,39%,$61.65 ,US,1 Year
Ortronics,P1DA2BRFZFZ013F,"JMPR,DX,SC(PC)-SC(PC),13F",$65.26 ,$32.63 ,50%,$40.09 ,39%,$39.79 ,US,1 Year
Ortronics,P1DA2BRFZFZ013H,"JMPR,DX,SC(PC)-SC(PC),13.5F",$66.50 ,$33.25 ,50%,$40.86 ,39%,$40.55 ,US,1 Year
Ortronics,P1DA2BRFZFZ013M,"JMPR,DX,SC(PC)-SC(PC),13M",$103.78 ,$51.89 ,50%,$63.76 ,39%,$63.28 ,US,1 Year
Ortronics,P1DA2BRFZFZ014F,"JMPR,DX,SC(PC)-SC(PC),14F",$66.08 ,$33.04 ,50%,$40.60 ,39%,$40.29 ,US,1 Year
Ortronics,P1DA2BRFZFZ014H,"JMPR,DX,SC(PC)-SC(PC),14.5F",$67.32 ,$33.66 ,50%,$41.36 ,39%,$41.05 ,US,1 Year
Ortronics,P1DA2BRFZFZ014M,"JMPR,DX,SC(PC)-SC(PC),14M",$106.46 ,$53.23 ,50%,$65.41 ,39%,$64.91 ,US,1 Year
Ortronics,P1DA2BRFZFZ015F,"JMPR,DX,SC(PC)-SC(PC),15F",$66.90 ,$33.45 ,50%,$41.10 ,39%,$40.79 ,US,1 Year
Ortronics,P1DA2BRFZFZ015H,"JMPR,DX,SC(PC)-SC(PC),15.5F",$68.12 ,$34.06 ,50%,$41.85 ,39%,$41.54 ,US,1 Year
Ortronics,P1DA2BRFZFZ015M,"JMPR,DX,SC(PC)-SC(PC),15M",$109.14 ,$54.57 ,50%,$67.05 ,39%,$66.55 ,US,1 Year
Ortronics,P1DA2BRFZFZ016F,"JMPR,DX,SC(PC)-SC(PC),16F",$67.72 ,$33.86 ,50%,$41.60 ,39%,$41.29 ,US,1 Year
Ortronics,P1DA2BRFZFZ016H,"JMPR,DX,SC(PC)-SC(PC),16.5F",$68.94 ,$34.47 ,50%,$42.35 ,39%,$42.04 ,US,1 Year
Ortronics,P1DA2BRFZFZ016M,"JMPR,DX,SC(PC)-SC(PC),16M",$111.82 ,$55.91 ,50%,$68.70 ,39%,$68.18 ,US,1 Year
Ortronics,P1DA2BRFZFZ017F,"JMPR,DX,SC(PC)-SC(PC),17F",$68.54 ,$34.27 ,50%,$42.11 ,39%,$41.79 ,US,1 Year
Ortronics,P1DA2BRFZFZ017H,"JMPR,DX,SC(PC)-SC(PC),17.5F",$69.76 ,$34.88 ,50%,$42.86 ,39%,$42.54 ,US,1 Year
Ortronics,P1DA2BRFZFZ017M,"JMPR,DX,SC(PC)-SC(PC),17M",$114.52 ,$57.26 ,50%,$70.36 ,39%,$69.83 ,US,1 Year
Ortronics,P1DA2BRFZFZ018F,"JMPR,DX,SC(PC)-SC(PC),18F",$69.36 ,$34.68 ,50%,$42.61 ,39%,$42.29 ,US,1 Year
Ortronics,P1DA2BRFZFZ018H,"JMPR,DX,SC(PC)-SC(PC),18.5F",$70.58 ,$35.29 ,50%,$43.36 ,39%,$43.04 ,US,1 Year
Ortronics,P1DA2BRFZFZ018M,"JMPR,DX,SC(PC)-SC(PC),18M",$117.20 ,$58.60 ,50%,$72.00 ,39%,$71.46 ,US,1 Year
Ortronics,P1DA2BRFZFZ019F,"JMPR,DX,SC(PC)-SC(PC),19F",$70.18 ,$35.09 ,50%,$43.12 ,39%,$42.79 ,US,1 Year
Ortronics,P1DA2BRFZFZ019H,"JMPR,DX,SC(PC)-SC(PC),19.5F",$71.40 ,$35.70 ,50%,$43.87 ,39%,$43.54 ,US,1 Year
Ortronics,P1DA2BRFZFZ019M,"JMPR,DX,SC(PC)-SC(PC),19M",$119.88 ,$59.94 ,50%,$73.65 ,39%,$73.10 ,US,1 Year
Ortronics,P1DA2BRFZFZ020F,"JMPR,DX,SC(PC)-SC(PC),20F",$70.98 ,$35.49 ,50%,$43.61 ,39%,$43.28 ,US,1 Year
Ortronics,P1DA2BRFZFZ020H,"JMPR,DX,SC(PC)-SC(PC),20.5F",$72.22 ,$36.11 ,50%,$44.37 ,39%,$44.04 ,US,1 Year
Ortronics,P1DA2BRFZFZ020M,"JMPR,DX,SC(PC)-SC(PC),20M",$122.56 ,$61.28 ,50%,$75.30 ,39%,$74.73 ,US,1 Year
Ortronics,P1DA2BRFZFZ021F,"JMPR,DX,SC(PC)-SC(PC),21F",$71.80 ,$35.90 ,50%,$44.11 ,39%,$43.78 ,US,1 Year
Ortronics,P1DA2BRFZFZ021H,"JMPR,DX,SC(PC)-SC(PC),21.5F",$73.04 ,$36.52 ,50%,$44.87 ,39%,$44.54 ,US,1 Year
Ortronics,P1DA2BRFZFZ021M,"JMPR,DX,SC(PC)-SC(PC),21M",$125.24 ,$62.62 ,50%,$76.94 ,39%,$76.37 ,US,1 Year
Ortronics,P1DA2BRFZFZ022F,"JMPR,DX,SC(PC)-SC(PC),22F",$72.62 ,$36.31 ,50%,$44.62 ,39%,$44.28 ,US,1 Year
Ortronics,P1DA2BRFZFZ022H,"JMPR,DX,SC(PC)-SC(PC),22.5F",$73.86 ,$36.93 ,50%,$45.38 ,39%,$45.04 ,US,1 Year
Ortronics,P1DA2BRFZFZ022M,"JMPR,DX,SC(PC)-SC(PC),22M",$127.92 ,$63.96 ,50%,$78.59 ,39%,$78.00 ,US,1 Year
Ortronics,P1DA2BRFZFZ023F,"JMPR,DX,SC(PC)-SC(PC),23F",$73.44 ,$36.72 ,50%,$45.12 ,39%,$44.78 ,US,1 Year
Ortronics,P1DA2BRFZFZ023H,"JMPR,DX,SC(PC)-SC(PC),23.5F",$74.66 ,$37.33 ,50%,$45.87 ,39%,$45.52 ,US,1 Year
Ortronics,P1DA2BRFZFZ023M,"JMPR,DX,SC(PC)-SC(PC),23M",$130.60 ,$65.30 ,50%,$80.24 ,39%,$79.63 ,US,1 Year
Ortronics,P1DA2BRFZFZ024F,"JMPR,DX,SC(PC)-SC(PC),24F",$74.26 ,$37.13 ,50%,$45.62 ,39%,$45.28 ,US,1 Year
Ortronics,P1DA2BRFZFZ024H,"JMPR,DX,SC(PC)-SC(PC),24.5F",$75.48 ,$37.74 ,50%,$46.37 ,39%,$46.02 ,US,1 Year
Ortronics,P1DA2BRFZFZ024M,"JMPR,DX,SC(PC)-SC(PC),24M",$133.28 ,$66.64 ,50%,$81.88 ,39%,$81.27 ,US,1 Year
Ortronics,P1DA2BRFZFZ025F,"JMPR,DX,SC(PC)-SC(PC),25F",$75.08 ,$37.54 ,50%,$46.13 ,39%,$45.78 ,US,1 Year
Ortronics,P1DA2BRFZFZ025H,"JMPR,DX,SC(PC)-SC(PC),25.5F",$76.30 ,$38.15 ,50%,$46.88 ,39%,$46.52 ,US,1 Year
Ortronics,P1DA2BRFZFZ025M,"JMPR,DX,SC(PC)-SC(PC),25M",$135.96 ,$67.98 ,50%,$83.53 ,39%,$82.90 ,US,1 Year
Ortronics,P1DA2BRFZFZ026F,"JMPR,DX,SC(PC)-SC(PC),26F",$75.90 ,$37.95 ,50%,$46.63 ,39%,$46.28 ,US,1 Year
Ortronics,P1DA2BRFZFZ026H,"JMPR,DX,SC(PC)-SC(PC),26.5F",$77.12 ,$38.56 ,50%,$47.38 ,39%,$47.02 ,US,1 Year
Ortronics,P1DA2BRFZFZ026M,"JMPR,DX,SC(PC)-SC(PC),26M",$138.66 ,$69.33 ,50%,$85.19 ,39%,$84.55 ,US,1 Year
Ortronics,P1DA2BRFZFZ027F,"JMPR,DX,SC(PC)-SC(PC),27F",$76.72 ,$38.36 ,50%,$47.13 ,39%,$46.78 ,US,1 Year
Ortronics,P1DA2BRFZFZ027H,"JMPR,DX,SC(PC)-SC(PC),27.5F",$77.94 ,$38.97 ,50%,$47.88 ,39%,$47.52 ,US,1 Year
Ortronics,P1DA2BRFZFZ027M,"JMPR,DX,SC(PC)-SC(PC),27M",$141.34 ,$70.67 ,50%,$86.83 ,39%,$86.18 ,US,1 Year
Ortronics,P1DA2BRFZFZ028F,"JMPR,DX,SC(PC)-SC(PC),28F",$77.54 ,$38.77 ,50%,$47.64 ,39%,$47.28 ,US,1 Year
Ortronics,P1DA2BRFZFZ028H,"JMPR,DX,SC(PC)-SC(PC),28.5F",$78.76 ,$39.38 ,50%,$48.39 ,39%,$48.02 ,US,1 Year
Ortronics,P1DA2BRFZFZ028M,"JMPR,DX,SC(PC)-SC(PC),28M",$144.02 ,$72.01 ,50%,$88.48 ,39%,$87.82 ,US,1 Year
Ortronics,P1DA2BRFZFZ029F,"JMPR,DX,SC(PC)-SC(PC),29F",$78.34 ,$39.17 ,50%,$48.13 ,39%,$47.77 ,US,1 Year
Ortronics,P1DA2BRFZFZ029H,"JMPR,DX,SC(PC)-SC(PC),29.5F",$79.58 ,$39.79 ,50%,$48.89 ,39%,$48.52 ,US,1 Year
Ortronics,P1DA2BRFZFZ029M,"JMPR,DX,SC(PC)-SC(PC),29M",$146.70 ,$73.35 ,50%,$90.13 ,39%,$89.45 ,US,1 Year
Ortronics,P1DA2BRFZFZ030F,"JMPR,DX,SC(PC)-SC(PC),30F",$79.16 ,$39.58 ,50%,$48.63 ,39%,$48.27 ,US,1 Year
Ortronics,P1DA2BRFZFZ030H,"JMPR,DX,SC(PC)-SC(PC),30.5F",$80.40 ,$40.20 ,50%,$49.39 ,39%,$49.02 ,US,1 Year
Ortronics,P1DA2BRFZFZ030M,"JMPR,DX,SC(PC)-SC(PC),30M",$149.38 ,$74.69 ,50%,$91.77 ,39%,$91.09 ,US,1 Year
Ortronics,P1DA2BRFZFZ031F,"JMPR,DX,SC(PC)-SC(PC),31F",$79.98 ,$39.99 ,50%,$49.14 ,39%,$48.77 ,US,1 Year
Ortronics,P1DA2BRFZFZ031H,"JMPR,DX,SC(PC)-SC(PC),31.5F",$81.20 ,$40.60 ,50%,$49.89 ,39%,$49.51 ,US,1 Year
Ortronics,P1DA2BRFZFZ031M,"JMPR,DX,SC(PC)-SC(PC),31M",$188.30 ,$94.15 ,50%,$115.68 ,39%,$114.82 ,US,1 Year
Ortronics,P1DA2BRFZFZ032F,"JMPR,DX,SC(PC)-SC(PC),32F",$80.80 ,$40.40 ,50%,$49.64 ,39%,$49.27 ,US,1 Year
Ortronics,P1DA2BRFZFZ032H,"JMPR,DX,SC(PC)-SC(PC),32.5F",$82.02 ,$41.01 ,50%,$50.39 ,39%,$50.01 ,US,1 Year
Ortronics,P1DA2BRFZFZ032M,"JMPR,DX,SC(PC)-SC(PC),32M",$190.98 ,$95.49 ,50%,$117.33 ,39%,$116.45 ,US,1 Year
Ortronics,P1DA2BRFZFZ033F,"JMPR,DX,SC(PC)-SC(PC),33F",$81.62 ,$40.81 ,50%,$50.14 ,39%,$49.77 ,US,1 Year
Ortronics,P1DA2BRFZFZ033H,"JMPR,DX,SC(PC)-SC(PC),33.5F",$97.12 ,$48.56 ,50%,$59.67 ,39%,$59.22 ,US,1 Year
Ortronics,P1DA2BRFZFZ033M,"JMPR,DX,SC(PC)-SC(PC),33M",$193.66 ,$96.83 ,50%,$118.98 ,39%,$118.09 ,US,1 Year
Ortronics,P1DA2BRFZFZ034F,"JMPR,DX,SC(PC)-SC(PC),34F",$96.72 ,$48.36 ,50%,$59.42 ,39%,$58.98 ,US,1 Year
Ortronics,P1DA2BRFZFZ034H,"JMPR,DX,SC(PC)-SC(PC),34.5F",$97.94 ,$48.97 ,50%,$60.17 ,39%,$59.72 ,US,1 Year
Ortronics,P1DA2BRFZFZ034M,"JMPR,DX,SC(PC)-SC(PC),34M",$196.34 ,$98.17 ,50%,$120.62 ,39%,$119.72 ,US,1 Year
Ortronics,P1DA2BRFZFZ035F,"JMPR,DX,SC(PC)-SC(PC),35F",$97.52 ,$48.76 ,50%,$59.91 ,39%,$59.46 ,US,1 Year
Ortronics,P1DA2BRFZFZ035H,"JMPR,DX,SC(PC)-SC(PC),35.5F",$98.76 ,$49.38 ,50%,$60.67 ,39%,$60.22 ,US,1 Year
Ortronics,P1DA2BRFZFZ035M,"JMPR,DX,SC(PC)-SC(PC),35M",$199.02 ,$99.51 ,50%,$122.27 ,39%,$121.35 ,US,1 Year
Ortronics,P1DA2BRFZFZ036F,"JMPR,DX,SC(PC)-SC(PC),36F",$98.34 ,$49.17 ,50%,$60.42 ,39%,$59.96 ,US,1 Year
Ortronics,P1DA2BRFZFZ036H,"JMPR,DX,SC(PC)-SC(PC),36.5F",$99.58 ,$49.79 ,50%,$61.18 ,39%,$60.72 ,US,1 Year
Ortronics,P1DA2BRFZFZ036M,"JMPR,DX,SC(PC)-SC(PC),36M",$201.70 ,$100.85 ,50%,$123.92 ,39%,$122.99 ,US,1 Year
Ortronics,P1DA2BRFZFZ037F,"JMPR,DX,SC(PC)-SC(PC),37F",$99.16 ,$49.58 ,50%,$60.92 ,39%,$60.46 ,US,1 Year
Ortronics,P1DA2BRFZFZ037H,"JMPR,DX,SC(PC)-SC(PC),37.5F",$100.40 ,$50.20 ,50%,$61.68 ,39%,$61.22 ,US,1 Year
Ortronics,P1DA2BRFZFZ037M,"JMPR,DX,SC(PC)-SC(PC),37M",$204.38 ,$102.19 ,50%,$125.56 ,39%,$124.62 ,US,1 Year
Ortronics,P1DA2BRFZFZ038F,"JMPR,DX,SC(PC)-SC(PC),38F",$99.98 ,$49.99 ,50%,$61.42 ,39%,$60.96 ,US,1 Year
Ortronics,P1DA2BRFZFZ038H,"JMPR,DX,SC(PC)-SC(PC),38.5F",$101.20 ,$50.60 ,50%,$62.17 ,39%,$61.71 ,US,1 Year
Ortronics,P1DA2BRFZFZ038M,"JMPR,DX,SC(PC)-SC(PC),38M",$207.06 ,$103.53 ,50%,$127.21 ,39%,$126.26 ,US,1 Year
Ortronics,P1DA2BRFZFZ039F,"JMPR,DX,SC(PC)-SC(PC),39F",$100.80 ,$50.40 ,50%,$61.93 ,39%,$61.46 ,US,1 Year
Ortronics,P1DA2BRFZFZ039H,"JMPR,DX,SC(PC)-SC(PC),39.5F",$102.02 ,$51.01 ,50%,$62.68 ,39%,$62.21 ,US,1 Year
Ortronics,P1DA2BRFZFZ039M,"JMPR,DX,SC(PC)-SC(PC),39M",$209.74 ,$104.87 ,50%,$128.86 ,39%,$127.89 ,US,1 Year
Ortronics,P1DA2BRFZFZ040F,"JMPR,DX,SC(PC)-SC(PC),40F",$101.62 ,$50.81 ,50%,$62.43 ,39%,$61.96 ,US,1 Year
Ortronics,P1DA2BRFZFZ040H,"JMPR,DX,SC(PC)-SC(PC),40.5F",$102.84 ,$51.42 ,50%,$63.18 ,39%,$62.71 ,US,1 Year
Ortronics,P1DA2BRFZFZ040M,"JMPR,DX,SC(PC)-SC(PC),40M",$212.44 ,$106.22 ,50%,$130.52 ,39%,$129.54 ,US,1 Year
Ortronics,P1DA2BRFZFZ041F,"JMPR,DX,SC(PC)-SC(PC),41F",$102.44 ,$51.22 ,50%,$62.94 ,39%,$62.46 ,US,1 Year
Ortronics,P1DA2BRFZFZ041H,"JMPR,DX,SC(PC)-SC(PC),41.5F",$103.66 ,$51.83 ,50%,$63.68 ,39%,$63.21 ,US,1 Year
Ortronics,P1DA2BRFZFZ041M,"JMPR,DX,SC(PC)-SC(PC),41M",$215.12 ,$107.56 ,50%,$132.16 ,39%,$131.17 ,US,1 Year
Ortronics,P1DA2BRFZFZ042F,"JMPR,DX,SC(PC)-SC(PC),42F",$103.26 ,$51.63 ,50%,$63.44 ,39%,$62.96 ,US,1 Year
Ortronics,P1DA2BRFZFZ042H,"JMPR,DX,SC(PC)-SC(PC),42.5F",$104.48 ,$52.24 ,50%,$64.19 ,39%,$63.71 ,US,1 Year
Ortronics,P1DA2BRFZFZ042M,"JMPR,DX,SC(PC)-SC(PC),42M",$217.80 ,$108.90 ,50%,$133.81 ,39%,$132.80 ,US,1 Year
Ortronics,P1DA2BRFZFZ043F,"JMPR,DX,SC(PC)-SC(PC),43F",$104.08 ,$52.04 ,50%,$63.94 ,39%,$63.46 ,US,1 Year
Ortronics,P1DA2BRFZFZ043H,"JMPR,DX,SC(PC)-SC(PC),43.5F",$105.30 ,$52.65 ,50%,$64.69 ,39%,$64.21 ,US,1 Year
Ortronics,P1DA2BRFZFZ043M,"JMPR,DX,SC(PC)-SC(PC),43M",$220.48 ,$110.24 ,50%,$135.45 ,39%,$134.44 ,US,1 Year
Ortronics,P1DA2BRFZFZ044F,"JMPR,DX,SC(PC)-SC(PC),44F",$104.88 ,$52.44 ,50%,$64.43 ,39%,$63.95 ,US,1 Year
Ortronics,P1DA2BRFZFZ044H,"JMPR,DX,SC(PC)-SC(PC),44.5F",$106.12 ,$53.06 ,50%,$65.20 ,39%,$64.71 ,US,1 Year
Ortronics,P1DA2BRFZFZ044M,"JMPR,DX,SC(PC)-SC(PC),44M",$223.16 ,$111.58 ,50%,$137.10 ,39%,$136.07 ,US,1 Year
Ortronics,P1DA2BRFZFZ045F,"JMPR,DX,SC(PC)-SC(PC),45F",$105.70 ,$52.85 ,50%,$64.94 ,39%,$64.45 ,US,1 Year
Ortronics,P1DA2BRFZFZ045H,"JMPR,DX,SC(PC)-SC(PC),45.5F",$106.94 ,$53.47 ,50%,$65.70 ,39%,$65.21 ,US,1 Year
Ortronics,P1DA2BRFZFZ045M,"JMPR,DX,SC(PC)-SC(PC),45M",$225.84 ,$112.92 ,50%,$138.75 ,39%,$137.71 ,US,1 Year
Ortronics,P1DA2BRFZFZ046F,"JMPR,DX,SC(PC)-SC(PC),46F",$106.52 ,$53.26 ,50%,$65.44 ,39%,$64.95 ,US,1 Year
Ortronics,P1DA2BRFZFZ046H,"JMPR,DX,SC(PC)-SC(PC),46.5F",$107.74 ,$53.87 ,50%,$66.19 ,39%,$65.70 ,US,1 Year
Ortronics,P1DA2BRFZFZ046M,"JMPR,DX,SC(PC)-SC(PC),46M",$228.52 ,$114.26 ,50%,$140.39 ,39%,$139.34 ,US,1 Year
Ortronics,P1DA2BRFZFZ047F,"JMPR,DX,SC(PC)-SC(PC),47F",$107.34 ,$53.67 ,50%,$65.95 ,39%,$65.45 ,US,1 Year
Ortronics,P1DA2BRFZFZ047H,"JMPR,DX,SC(PC)-SC(PC),47.5F",$108.56 ,$54.28 ,50%,$66.70 ,39%,$66.20 ,US,1 Year
Ortronics,P1DA2BRFZFZ047M,"JMPR,DX,SC(PC)-SC(PC),47M",$231.20 ,$115.60 ,50%,$142.04 ,39%,$140.98 ,US,1 Year
Ortronics,P1DA2BRFZFZ048F,"JMPR,DX,SC(PC)-SC(PC),48F",$108.16 ,$54.08 ,50%,$66.45 ,39%,$65.95 ,US,1 Year
Ortronics,P1DA2BRFZFZ048H,"JMPR,DX,SC(PC)-SC(PC),48.5F",$109.38 ,$54.69 ,50%,$67.20 ,39%,$66.70 ,US,1 Year
Ortronics,P1DA2BRFZFZ048M,"JMPR,DX,SC(PC)-SC(PC),48M",$233.88 ,$116.94 ,50%,$143.69 ,39%,$142.61 ,US,1 Year
Ortronics,P1DA2BRFZFZ049F,"JMPR,DX,SC(PC)-SC(PC),49F",$108.98 ,$54.49 ,50%,$66.95 ,39%,$66.45 ,US,1 Year
